Temperature,Sample,Timestamp,Time,1701384593
31.93,610,1701384746,17:52:25.50,
31.93,611,1701384746,17:52:25.75,
31.95,612,1701384746,17:52:26.00,
31.95,613,1701384746,17:52:26.25,
31.95,614,1701384747,17:52:26.50,
31.95,615,1701384747,17:52:26.75,
31.95,616,1701384747,17:52:27.00,
31.95,617,1701384747,17:52:27.25,
31.95,618,1701384748,17:52:27.50,
31.95,619,1701384748,17:52:27.75,
31.95,620,1701384748,17:52:28.00,
31.95,621,1701384748,17:52:28.25,
31.95,622,1701384749,17:52:28.50,
31.95,623,1701384749,17:52:28.75,
31.93,624,1701384749,17:52:29.00,
31.93,625,1701384749,17:52:29.25,
31.93,626,1701384750,17:52:29.50,
31.93,627,1701384750,17:52:29.75,
31.95,628,1701384750,17:52:30.00,
31.95,629,1701384750,17:52:30.25,
31.95,630,1701384751,17:52:30.50,
31.95,631,1701384751,17:52:30.75,
31.93,632,1701384751,17:52:31.00,
31.93,633,1701384751,17:52:31.25,
31.93,634,1701384752,17:52:31.50,
31.93,635,1701384752,17:52:31.75,
31.95,636,1701384752,17:52:32.00,
31.95,637,1701384752,17:52:32.25,
31.95,638,1701384753,17:52:32.50,
31.95,639,1701384753,17:52:32.75,
31.93,640,1701384753,17:52:33.00,
31.93,641,1701384753,17:52:33.25,
31.93,642,1701384754,17:52:33.50,
31.93,643,1701384754,17:52:33.75,
31.93,644,1701384754,17:52:34.00,
31.93,645,1701384754,17:52:34.25,
31.93,646,1701384755,17:52:34.50,
31.93,647,1701384755,17:52:34.75,
31.95,648,1701384755,17:52:35.00,
31.95,649,1701384755,17:52:35.25,
31.95,650,1701384756,17:52:35.50,
31.95,651,1701384756,17:52:35.75,
31.95,652,1701384756,17:52:36.00,
31.95,653,1701384756,17:52:36.25,
31.95,654,1701384757,17:52:36.50,
31.95,655,1701384757,17:52:36.75,
31.95,656,1701384757,17:52:37.00,
31.95,657,1701384757,17:52:37.25,
31.95,658,1701384758,17:52:37.50,
31.95,659,1701384758,17:52:37.75,
31.95,660,1701384758,17:52:38.00,
31.95,661,1701384758,17:52:38.25,
31.95,662,1701384759,17:52:38.50,
31.95,663,1701384759,17:52:38.75,
31.95,664,1701384759,17:52:39.00,
31.95,665,1701384759,17:52:39.25,
31.95,666,1701384760,17:52:39.50,
31.95,667,1701384760,17:52:39.75,
31.93,668,1701384760,17:52:40.00,
31.93,669,1701384760,17:52:40.25,
31.93,670,1701384761,17:52:40.50,
31.93,671,1701384761,17:52:40.75,
31.95,672,1701384761,17:52:41.00,
31.95,673,1701384761,17:52:41.25,
31.95,674,1701384762,17:52:41.50,
31.95,675,1701384762,17:52:41.75,
31.95,676,1701384762,17:52:42.00,
31.95,677,1701384762,17:52:42.25,
31.95,678,1701384763,17:52:42.50,
31.95,679,1701384763,17:52:42.75,
31.95,680,1701384763,17:52:43.00,
31.95,681,1701384763,17:52:43.25,
31.95,682,1701384764,17:52:43.50,
31.95,683,1701384764,17:52:43.75,
31.93,684,1701384764,17:52:44.00,
31.93,685,1701384764,17:52:44.25,
31.93,686,1701384765,17:52:44.50,
31.93,687,1701384765,17:52:44.75,
31.93,688,1701384765,17:52:45.00,
31.93,689,1701384765,17:52:45.25,
31.93,690,1701384766,17:52:45.50,
31.93,691,1701384766,17:52:45.75,
31.93,692,1701384766,17:52:46.00,
31.93,693,1701384766,17:52:46.25,
31.93,694,1701384767,17:52:46.50,
