session,part_label,round,cash,shares,periods_until_auto_buy,periods_until_auto_sell,shares_transacted,trans_cost,cash_after_trade,interest_earned,dividend_earned,cash_result,shares_result,f0,f1,f2,f3,fcast_rnd_0,fcast_rnd_1,fcast_rnd_2,fcast_rnd_3,fcast_err_0,fcast_err_1,fcast_err_2,fcast_err_3,risk_1,risk_2,risk_3,risk_4,risk_rh,risk_rl,risk_sh,risk_sl,risk_phi_1,risk_phi_2,risk_phi_3,risk_phi_4,risk_reward,dose_r,dose_mu,is_mv,buy_quant,sell_quant,market_price,stock_value,equity
j9yi8qx8,6554ea58c859388bc801973c,9,241.8,0.0,-99,-99,0,0.0,241.8,12.09,0.0,253.89,0.0,20.0,16.0,16.0,16.0,9.0,11.0,14.0,19.0,2.0,9.0,13.0,25.0,0.0,0.0,0.0,1.0,19.25,1.75,9.5,7.25,26.0,42.0,64.0,95.0,,1.1997816780601462,2.850214094937773,False,2,0,21.0,0.0,241.8
j9yi8qx8,90H,9,112.37,7.0,-99,-99,0,0.0,112.37,5.62,7.0,124.99,7.0,22.0,24.0,26.0,29.0,9.0,11.0,14.0,19.0,0.0,1.0,3.0,12.0,0.0,1.0,0.0,0.0,19.25,1.75,9.5,7.25,26.0,42.0,35.0,49.0,,0.2407426140745097,3.1427245288206205,False,4,4,21.0,147.0,259.37
j9yi8qx8,67V,9,166.88,4.0,-99,-99,0,0.0,166.88,8.34,4.0,179.22,4.0,22.0,23.0,25.0,26.0,9.0,11.0,14.0,19.0,0.0,2.0,4.0,15.0,0.0,0.0,0.0,1.0,19.25,1.75,9.5,7.25,26.0,42.0,64.0,95.0,,1.1997816780601462,2.850214094937773,False,0,1,21.0,84.0,250.88
j9yi8qx8,5c3151aa0cfe9a00012f6f3f,9,165.2,5.0,-99,-99,0,0.0,165.2,8.26,5.0,178.46,5.0,21.0,23.0,26.0,30.0,9.0,11.0,14.0,19.0,1.0,2.0,3.0,11.0,0.0,0.0,1.0,0.0,19.25,1.75,9.5,7.25,26.0,42.0,64.0,57.0,,0.5207506251129594,3.443054799625481,False,2,0,21.0,105.0,270.2
j9yi8qx8,81F,9,79.8,9.0,-99,-99,-1,22.0,101.8,5.09,8.0,114.89,8.0,22.0,23.0,26.0,30.0,9.0,11.0,14.0,19.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,1.0,19.25,1.75,9.5,7.25,26.0,42.0,64.0,95.0,,1.1997816780601462,2.850214094937773,False,0,1,21.0,189.0,268.8
j9yi8qx8,65c128df79c460e6c2c07adc,9,95.47,8.0,-99,-99,3,-66.0,29.47,1.47,11.0,41.94,11.0,7.0,11.0,15.0,23.0,9.0,11.0,14.0,19.0,15.0,14.0,14.0,18.0,,0.0,0.0,0.0,19.25,1.75,9.5,7.25,26.0,26.0,42.0,64.0,,0.6627790124120133,3.4341530227477843,False,3,0,21.0,168.0,263.47
j9yi8qx8,44L,9,231.21,1.0,-99,-99,0,0.0,231.21,11.56,1.0,243.77,1.0,21.0,23.0,26.0,30.0,9.0,11.0,14.0,19.0,1.0,2.0,3.0,11.0,0.0,0.0,0.0,1.0,19.25,1.75,9.5,7.25,26.0,42.0,64.0,95.0,,1.1997816780601462,2.850214094937773,False,2,0,21.0,21.0,252.21
j9yi8qx8,10Q,9,282.35,0.0,-99,-99,0,0.0,282.35,14.12,0.0,296.47,0.0,20.0,19.0,19.0,18.0,9.0,11.0,14.0,19.0,2.0,6.0,10.0,23.0,0.0,1.0,1.0,0.0,19.25,1.75,9.5,7.25,26.0,42.0,35.0,31.0,,-0.2116964021637432,3.0378345049602533,False,5,0,21.0,0.0,282.35
j9yi8qx8,60X,9,56.61,11.0,-99,-99,0,0.0,56.61,2.83,11.0,70.44,11.0,22.0,24.0,27.0,32.0,9.0,11.0,14.0,19.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,1.0,19.25,1.75,9.5,7.25,26.0,42.0,64.0,95.0,,1.1997816780601462,2.850214094937773,False,2,3,21.0,231.0,287.61
j9yi8qx8,657322bd0c81d1e8853d38e8,9,173.92,4.0,-99,-99,0,0.0,173.92,8.7,4.0,186.62,4.0,23.0,25.0,30.0,35.0,9.0,11.0,14.0,19.0,-1.0,0.0,-1.0,6.0,0.0,0.0,1.0,1.0,19.25,1.75,9.5,7.25,26.0,42.0,64.0,57.0,,0.91010002604963,3.4186519210142805,False,5,4,21.0,84.0,257.92
j9yi8qx8,646f77d9a7d75c8264dba865,9,239.15,0.0,-99,-99,1,-22.0,217.15,10.86,1.0,229.01,1.0,22.0,22.0,23.0,21.0,9.0,11.0,14.0,19.0,0.0,3.0,6.0,20.0,0.0,0.0,0.0,0.0,19.25,1.75,9.5,7.25,26.0,42.0,64.0,95.0,,1.0152695790442978,3.5642283138559665,False,5,0,21.0,0.0,239.15
j9yi8qx8,615252fe3ac6a44f68bdc779,9,220.73,1.0,-99,-99,0,0.0,220.73,11.04,1.0,232.77,1.0,3.0,3.0,3.0,3.0,9.0,11.0,14.0,19.0,19.0,22.0,26.0,38.0,0.0,0.0,0.0,1.0,19.25,1.75,9.5,7.25,26.0,42.0,64.0,95.0,,1.1997816780601462,2.850214094937773,False,1,0,21.0,21.0,241.73
j9yi8qx8,5669ac845bd4ff0011159b4a,9,69.3,10.0,-99,-99,0,0.0,69.3,3.47,10.0,82.77,10.0,22.0,24.0,30.0,39.0,9.0,11.0,14.0,19.0,0.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,19.25,1.75,9.5,7.25,26.0,42.0,64.0,95.0,,1.0152695790442978,3.5642283138559665,False,0,2,21.0,210.0,279.3
j9yi8qx8,65a2bc0d60b1e46f4e1d3cc8,10,252.05,0.0,-99,-99,0,0.0,252.05,12.6,0.0,264.65,0.0,22.0,23.0,25.0,26.0,10.0,12.0,15.0,20.0,2.0,3.0,6.0,17.0,0.0,0.0,0.0,1.0,18.75,1.25,10.25,8.5,35.0,52.0,68.0,90.0,,1.176023896299089,3.217286422993482,False,5,0,22.0,0.0,252.05
j9yi8qx8,60ff7c8f4f066ccf6fe05587,10,150.53,5.0,-99,-99,0,0.0,150.53,7.53,5.0,163.06,5.0,24.0,26.0,29.0,34.0,10.0,12.0,15.0,20.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,18.75,1.25,10.25,8.5,35.0,52.0,68.0,90.0,,1.176023896299089,3.217286422993482,False,4,2,22.0,110.0,260.53
j9yi8qx8,5f7529755aaa0e1a6e804640,10,222.84,2.0,-99,-99,0,0.0,222.84,11.14,2.0,235.98,2.0,23.0,25.0,27.0,41.0,10.0,12.0,15.0,20.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,18.75,1.25,10.25,8.5,35.0,52.0,68.0,90.0,,0.9601624145893972,3.632397937600072,False,3,0,22.0,44.0,266.84000000000003
j9yi8qx8,56f9364e895094000c8f4967,10,242.58,1.0,-99,-99,0,0.0,242.58,12.13,1.0,255.71,1.0,23.0,25.0,28.0,31.0,10.0,12.0,15.0,20.0,1.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,18.75,1.25,10.25,8.5,35.0,52.0,68.0,90.0,,0.9601624145893972,3.632397937600072,False,4,1,22.0,22.0,264.58000000000004
j9yi8qx8,564d1fedb48dec0005b5191d,10,250.96,1.0,-99,-99,5,-120.0,130.96,6.55,6.0,143.51,6.0,23.0,22.0,24.0,24.0,10.0,12.0,15.0,20.0,1.0,4.0,7.0,19.0,0.0,0.0,0.0,1.0,18.75,1.25,10.25,8.5,35.0,52.0,68.0,90.0,,1.176023896299089,3.217286422993482,False,5,0,22.0,22.0,272.96000000000004
j9yi8qx8,600f9342e7bc5518fa9ca92a,10,204.62,3.0,-99,-99,-3,72.0,276.62,13.83,0.0,290.45,0.0,25.0,20.0,22.0,32.0,10.0,12.0,15.0,20.0,-1.0,6.0,9.0,11.0,,,1.0,1.0,18.75,1.25,10.25,8.5,35.0,35.0,35.0,23.0,,-0.4012140904305574,2.769814280187964,False,0,3,22.0,66.0,270.62
j9yi8qx8,568e7e33e3ef9e000da202a7,10,173.45,5.0,-99,-99,-5,120.0,293.45,14.67,0.0,308.12,0.0,20.0,22.0,19.0,18.0,10.0,12.0,15.0,20.0,4.0,4.0,12.0,25.0,0.0,0.0,1.0,1.0,18.75,1.25,10.25,8.5,35.0,52.0,68.0,66.0,,0.8862772919985367,3.2636225622312414,False,0,5,22.0,110.0,283.45
j9yi8qx8,6554ea58c859388bc801973c,10,253.89,0.0,-99,-99,0,0.0,253.89,12.69,0.0,266.58,0.0,22.0,22.0,20.0,20.0,10.0,12.0,15.0,20.0,2.0,4.0,11.0,23.0,0.0,0.0,0.0,1.0,18.75,1.25,10.25,8.5,35.0,52.0,68.0,90.0,,1.176023896299089,3.217286422993482,False,3,0,22.0,0.0,253.89
j9yi8qx8,90H,10,124.99,7.0,-99,-99,5,-120.0,4.99,0.25,12.0,17.24,12.0,23.0,26.0,30.0,33.0,10.0,12.0,15.0,20.0,1.0,0.0,1.0,10.0,0.0,1.0,1.0,0.0,18.75,1.25,10.25,8.5,35.0,52.0,44.0,40.0,,-0.2308111833831714,3.020005745732179,False,5,3,22.0,154.0,278.99
j9yi8qx8,67V,10,179.22,4.0,-99,-99,-1,24.0,203.22,10.16,3.0,216.38,3.0,23.0,25.0,27.0,,10.0,12.0,15.0,20.0,1.0,1.0,4.0,,0.0,0.0,0.0,1.0,18.75,1.25,10.25,8.5,35.0,52.0,68.0,90.0,,1.176023896299089,3.217286422993482,False,0,1,22.0,88.0,267.22
j9yi8qx8,5c3151aa0cfe9a00012f6f3f,10,178.46,5.0,-99,-99,0,0.0,178.46,8.92,5.0,192.38,5.0,22.0,25.0,26.0,,10.0,12.0,15.0,20.0,2.0,1.0,5.0,,0.0,0.0,0.0,1.0,18.75,1.25,10.25,8.5,35.0,52.0,68.0,90.0,,1.176023896299089,3.217286422993482,False,1,0,22.0,110.0,288.46000000000004
j9yi8qx8,81F,10,114.89,8.0,-99,-99,0,0.0,114.89,5.74,8.0,128.63,8.0,23.0,25.0,27.0,32.0,10.0,12.0,15.0,20.0,1.0,1.0,4.0,11.0,0.0,0.0,0.0,1.0,18.75,1.25,10.25,8.5,35.0,52.0,68.0,90.0,,1.176023896299089,3.217286422993482,False,0,0,22.0,176.0,290.89
j9yi8qx8,65c128df79c460e6c2c07adc,10,41.94,11.0,-99,-99,0,0.0,41.94,2.1,11.0,55.04,11.0,24.0,27.0,37.0,51.0,10.0,12.0,15.0,20.0,0.0,-1.0,-6.0,-8.0,0.0,0.0,1.0,1.0,18.75,1.25,10.25,8.5,35.0,52.0,68.0,66.0,,0.8862772919985367,3.2636225622312414,False,1,0,22.0,242.0,283.94
j9yi8qx8,44L,10,243.77,1.0,-99,-99,0,0.0,243.77,12.19,1.0,256.96,1.0,22.0,25.0,28.0,31.0,10.0,12.0,15.0,20.0,2.0,1.0,3.0,12.0,0.0,0.0,0.0,1.0,18.75,1.25,10.25,8.5,35.0,52.0,68.0,90.0,,1.176023896299089,3.217286422993482,False,1,0,22.0,22.0,265.77
j9yi8qx8,10Q,10,296.47,0.0,-99,-99,0,0.0,296.47,14.82,0.0,311.29,0.0,21.0,20.0,18.0,17.0,10.0,12.0,15.0,20.0,3.0,6.0,13.0,26.0,,0.0,1.0,1.0,18.75,1.25,10.25,8.5,35.0,35.0,52.0,44.0,,0.3910192105148989,2.940591550414154,False,5,0,22.0,0.0,296.47
j9yi8qx8,60X,10,70.44,11.0,-99,-99,0,0.0,70.44,3.52,11.0,84.96,11.0,22.0,25.0,31.0,44.0,10.0,12.0,15.0,20.0,2.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,18.75,1.25,10.25,8.5,35.0,52.0,68.0,90.0,,1.176023896299089,3.217286422993482,False,2,4,22.0,242.0,312.44
j9yi8qx8,657322bd0c81d1e8853d38e8,10,186.62,4.0,-99,-99,0,0.0,186.62,9.33,4.0,199.95,4.0,22.0,25.0,30.0,35.0,10.0,12.0,15.0,20.0,2.0,1.0,1.0,8.0,0.0,1.0,0.0,1.0,18.75,1.25,10.25,8.5,35.0,52.0,44.0,57.0,,0.8154246268765423,2.4644080541081066,False,5,4,22.0,88.0,274.62
j9yi8qx8,646f77d9a7d75c8264dba865,10,229.01,1.0,-99,-99,0,0.0,229.01,11.45,1.0,241.46,1.0,22.0,21.0,22.0,22.0,10.0,12.0,15.0,20.0,2.0,5.0,9.0,21.0,0.0,1.0,0.0,0.0,18.75,1.25,10.25,8.5,35.0,52.0,44.0,57.0,,0.1977383022876281,3.1574530114150288,False,0,0,22.0,22.0,251.01
j9yi8qx8,615252fe3ac6a44f68bdc779,10,232.77,1.0,-99,-99,0,0.0,232.77,11.64,1.0,245.41,1.0,,,,,10.0,12.0,15.0,20.0,,,,,0.0,0.0,0.0,1.0,18.75,1.25,10.25,8.5,35.0,52.0,68.0,90.0,,1.176023896299089,3.217286422993482,False,0,0,22.0,22.0,254.77
j9yi8qx8,5669ac845bd4ff0011159b4a,10,82.77,10.0,-99,-99,-1,24.0,106.77,5.34,9.0,121.11,9.0,22.0,24.0,30.0,41.0,10.0,12.0,15.0,20.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,18.75,1.25,10.25,8.5,35.0,52.0,68.0,90.0,,0.9601624145893972,3.632397937600072,False,0,3,22.0,220.0,302.77
j9yi8qx8,65a2bc0d60b1e46f4e1d3cc8,11,264.65,0.0,-99,-99,0,0.0,264.65,13.23,0.0,277.88,0.0,24.0,25.0,26.0,27.0,11.0,13.0,16.0,21.0,1.0,3.0,7.0,18.0,0.0,0.0,1.0,0.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,60.0,,0.5309067308033268,3.407451536817044,False,1,0,24.0,0.0,264.65
j9yi8qx8,60ff7c8f4f066ccf6fe05587,11,163.06,5.0,-99,-99,4,-100.0,63.06,3.15,9.0,75.21,9.0,25.0,27.0,30.0,35.0,11.0,13.0,16.0,21.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,95.0,,1.2027006660128392,2.9102228216074693,False,4,3,24.0,120.0,283.06
j9yi8qx8,5f7529755aaa0e1a6e804640,11,235.98,2.0,-99,-99,-2,50.0,285.98,14.3,0.0,300.28,0.0,26.0,28.0,33.0,41.0,11.0,13.0,16.0,21.0,-1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,95.0,,1.0114184262951809,3.603965525265921,False,3,2,24.0,48.0,283.98
j9yi8qx8,56f9364e895094000c8f4967,11,255.71,1.0,-99,-99,0,0.0,255.71,12.79,1.0,269.5,1.0,25.0,27.0,30.0,33.0,11.0,13.0,16.0,21.0,0.0,1.0,3.0,12.0,0.0,0.0,0.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,95.0,,1.2027006660128392,2.9102228216074693,False,2,1,24.0,24.0,279.71000000000004
j9yi8qx8,564d1fedb48dec0005b5191d,11,143.51,6.0,-99,-99,-5,125.0,268.51,13.43,1.0,282.94,1.0,24.0,25.0,26.0,26.0,11.0,13.0,16.0,21.0,1.0,3.0,7.0,19.0,0.0,0.0,0.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,95.0,,1.2027006660128392,2.9102228216074693,False,5,5,24.0,144.0,287.51
j9yi8qx8,600f9342e7bc5518fa9ca92a,11,290.45,0.0,-99,-99,0,0.0,290.45,14.52,0.0,304.97,0.0,23.0,26.0,39.0,39.0,11.0,13.0,16.0,21.0,2.0,2.0,-6.0,6.0,1.0,1.0,1.0,1.0,19.0,1.5,9.5,7.0,26.0,15.0,11.0,10.0,,-1.1520966820620302,2.729966551874932,False,6,0,24.0,0.0,290.45
j9yi8qx8,568e7e33e3ef9e000da202a7,11,308.12,0.0,-99,-99,0,0.0,308.12,15.41,0.0,323.53,0.0,23.0,22.0,24.0,21.0,11.0,13.0,16.0,21.0,2.0,6.0,9.0,24.0,0.0,0.0,0.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,95.0,,1.2027006660128392,2.9102228216074693,False,5,0,24.0,0.0,308.12
j9yi8qx8,6554ea58c859388bc801973c,11,266.58,0.0,-99,-99,0,0.0,266.58,13.33,0.0,279.91,0.0,25.0,20.0,20.0,20.0,11.0,13.0,16.0,21.0,0.0,8.0,13.0,25.0,0.0,0.0,0.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,95.0,,1.2027006660128392,2.9102228216074693,False,4,0,24.0,0.0,266.58
j9yi8qx8,90H,11,17.24,12.0,-99,-99,0,0.0,17.24,0.86,12.0,30.1,12.0,25.0,27.0,32.0,35.0,11.0,13.0,16.0,21.0,0.0,1.0,1.0,10.0,0.0,0.0,1.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,60.0,,0.9183914926402906,3.3528420700423256,False,0,2,24.0,288.0,305.24
j9yi8qx8,67V,11,216.38,3.0,-99,-99,0,0.0,216.38,10.82,3.0,230.2,3.0,24.0,26.0,28.0,31.0,11.0,13.0,16.0,21.0,1.0,2.0,5.0,14.0,0.0,0.0,0.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,95.0,,1.2027006660128392,2.9102228216074693,False,1,0,24.0,72.0,288.38
j9yi8qx8,5c3151aa0cfe9a00012f6f3f,11,192.38,5.0,-99,-99,0,0.0,192.38,9.62,5.0,207.0,5.0,25.0,26.0,28.0,31.0,11.0,13.0,16.0,21.0,0.0,2.0,5.0,14.0,,0.0,0.0,0.0,19.0,1.5,9.5,7.0,26.0,26.0,44.0,64.0,,0.6732498182226082,3.3873906702524264,False,0,0,24.0,120.0,312.38
j9yi8qx8,81F,11,128.63,8.0,-99,-99,0,0.0,128.63,6.43,8.0,143.06,8.0,25.0,27.0,30.0,35.0,11.0,13.0,16.0,21.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,95.0,,1.2027006660128392,2.9102228216074693,False,1,0,24.0,192.0,320.63
j9yi8qx8,65c128df79c460e6c2c07adc,11,55.04,11.0,-99,-99,0,0.0,55.04,2.75,11.0,68.79,11.0,24.0,25.0,26.0,28.0,11.0,13.0,16.0,21.0,1.0,3.0,7.0,17.0,0.0,0.0,1.0,0.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,60.0,,0.5309067308033268,3.407451536817044,False,0,0,24.0,264.0,319.04
j9yi8qx8,44L,11,256.96,1.0,-99,-99,2,-50.0,206.96,10.35,3.0,220.31,3.0,24.0,28.0,32.0,35.0,11.0,13.0,16.0,21.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,95.0,,1.2027006660128392,2.9102228216074693,False,2,1,24.0,24.0,280.96
j9yi8qx8,10Q,11,311.29,0.0,-99,-99,0,0.0,311.29,15.56,0.0,326.85,0.0,21.0,20.0,19.0,18.0,11.0,13.0,16.0,21.0,4.0,8.0,14.0,27.0,0.0,1.0,0.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,36.0,50.0,,0.8238644869560978,2.5829696728600697,False,5,0,24.0,0.0,311.29
j9yi8qx8,60X,11,84.96,11.0,-99,-99,3,-75.0,9.96,0.5,14.0,24.46,14.0,26.0,29.0,37.0,47.0,11.0,13.0,16.0,21.0,-1.0,-1.0,-4.0,-2.0,0.0,0.0,0.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,95.0,,1.2027006660128392,2.9102228216074693,False,3,4,24.0,264.0,348.96
j9yi8qx8,657322bd0c81d1e8853d38e8,11,199.95,4.0,-99,-99,-2,50.0,249.95,12.5,2.0,264.45,2.0,25.0,27.0,30.0,35.0,11.0,13.0,16.0,21.0,0.0,1.0,3.0,10.0,0.0,0.0,1.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,60.0,,0.9183914926402906,3.3528420700423256,False,5,2,24.0,96.0,295.95
j9yi8qx8,646f77d9a7d75c8264dba865,11,241.46,1.0,-99,-99,0,0.0,241.46,12.07,1.0,254.53,1.0,21.0,21.0,23.0,22.0,11.0,13.0,16.0,21.0,4.0,7.0,10.0,23.0,0.0,0.0,1.0,0.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,60.0,,0.5309067308033268,3.407451536817044,False,5,0,24.0,24.0,265.46000000000004
j9yi8qx8,615252fe3ac6a44f68bdc779,11,245.41,1.0,-99,-99,0,0.0,245.41,12.27,1.0,258.68,1.0,,,,,11.0,13.0,16.0,21.0,,,,,0.0,0.0,0.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,95.0,,1.2027006660128392,2.9102228216074693,False,0,0,24.0,24.0,269.41
j9yi8qx8,5669ac845bd4ff0011159b4a,11,121.11,9.0,-99,-99,0,0.0,121.11,6.06,9.0,136.17,9.0,24.0,30.0,37.0,47.0,11.0,13.0,16.0,21.0,1.0,-2.0,-4.0,-2.0,0.0,0.0,0.0,0.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,95.0,,1.0114184262951809,3.603965525265921,False,0,3,24.0,216.0,337.11
j9yi8qx8,65a2bc0d60b1e46f4e1d3cc8,12,277.88,0.0,-99,-99,0,0.0,277.88,13.89,0.0,291.77,0.0,26.0,27.0,26.0,24.0,12.0,14.0,17.0,22.0,0.0,2.0,10.0,22.0,0.0,0.0,1.0,0.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,73.0,,0.5789637508479959,3.193447164446692,False,2,1,25.0,0.0,277.88
j9yi8qx8,60ff7c8f4f066ccf6fe05587,12,75.21,9.0,-99,-99,-4,104.0,179.21,8.96,2.0,190.17,5.0,26.0,28.0,31.0,36.0,12.0,14.0,17.0,22.0,0.0,1.0,5.0,10.0,0.0,0.0,0.0,1.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,84.0,,1.21323847682454,3.5996717431254166,False,0,4,25.0,225.0,300.21
j9yi8qx8,5f7529755aaa0e1a6e804640,12,300.28,0.0,-99,-99,0,0.0,300.28,15.01,0.0,315.29,0.0,26.0,27.0,36.0,43.0,12.0,14.0,17.0,22.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,84.0,,0.992546814717438,3.308397113725946,False,3,0,25.0,0.0,300.28
j9yi8qx8,56f9364e895094000c8f4967,12,269.5,1.0,-99,-99,0,0.0,269.5,13.48,0.4,283.38,1.0,26.0,28.0,31.0,35.0,12.0,14.0,17.0,22.0,0.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,84.0,,0.992546814717438,3.308397113725946,False,2,1,25.0,25.0,294.5
j9yi8qx8,564d1fedb48dec0005b5191d,12,282.94,1.0,-99,-99,0,0.0,282.94,14.15,0.4,297.49,1.0,25.0,26.0,27.0,28.0,12.0,14.0,17.0,22.0,1.0,3.0,9.0,18.0,0.0,0.0,0.0,1.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,84.0,,1.21323847682454,3.5996717431254166,False,5,1,25.0,25.0,307.94
j9yi8qx8,600f9342e7bc5518fa9ca92a,12,304.97,0.0,-99,-99,0,0.0,304.97,15.25,0.0,320.22,0.0,25.0,25.0,35.0,45.0,12.0,14.0,17.0,22.0,1.0,4.0,1.0,1.0,,1.0,1.0,1.0,20.25,0.25,10.0,8.75,37.0,37.0,22.0,17.0,,-0.9412900808478942,2.8979122472492707,False,4,0,25.0,0.0,304.97
j9yi8qx8,568e7e33e3ef9e000da202a7,12,323.53,0.0,-99,-99,2,-52.0,271.53,13.58,0.8,285.91,2.0,24.0,24.0,20.0,20.0,12.0,14.0,17.0,22.0,2.0,5.0,16.0,26.0,0.0,0.0,0.0,0.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,84.0,,0.992546814717438,3.308397113725946,False,6,0,25.0,0.0,323.53
j9yi8qx8,6554ea58c859388bc801973c,12,279.91,0.0,-99,-99,0,0.0,279.91,14.0,0.0,293.91,0.0,25.0,23.0,22.0,20.0,12.0,14.0,17.0,22.0,1.0,6.0,14.0,26.0,0.0,0.0,0.0,0.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,84.0,,0.992546814717438,3.308397113725946,False,5,0,25.0,0.0,279.91
j9yi8qx8,90H,12,30.1,12.0,-99,-99,1,-26.0,4.1,0.21,5.2,9.51,13.0,26.0,28.0,32.0,36.0,12.0,14.0,17.0,22.0,0.0,1.0,4.0,10.0,0.0,1.0,1.0,0.0,20.25,0.25,10.0,8.75,37.0,61.0,48.0,43.0,,-0.1296917512549873,3.056223863414836,False,1,0,25.0,300.0,330.1
j9yi8qx8,67V,12,230.2,3.0,-99,-99,1,-26.0,204.2,10.21,1.6,216.01,4.0,26.0,27.0,32.0,35.0,12.0,14.0,17.0,22.0,0.0,2.0,4.0,11.0,0.0,0.0,0.0,1.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,84.0,,1.21323847682454,3.5996717431254166,False,1,0,25.0,75.0,305.2
j9yi8qx8,5c3151aa0cfe9a00012f6f3f,12,207.0,5.0,-99,-99,1,-26.0,181.0,9.05,2.4,192.45,6.0,27.0,29.0,33.0,34.0,12.0,14.0,17.0,22.0,-1.0,0.0,3.0,12.0,0.0,0.0,1.0,,20.25,0.25,10.0,8.75,37.0,61.0,76.0,73.0,,1.1122872159492418,3.4664336279283336,False,1,0,25.0,125.0,332.0
j9yi8qx8,81F,12,143.06,8.0,-99,-99,1,-26.0,117.06,5.85,3.6,126.51,9.0,26.0,28.0,31.0,35.0,12.0,14.0,17.0,22.0,0.0,1.0,5.0,11.0,0.0,0.0,1.0,1.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,73.0,,0.9127195222640476,2.9737760582988657,False,1,0,25.0,200.0,343.06
j9yi8qx8,65c128df79c460e6c2c07adc,12,68.79,11.0,-99,-99,1,-26.0,42.79,2.14,4.8,49.73,12.0,25.0,25.0,,,12.0,14.0,17.0,22.0,1.0,4.0,,,0.0,0.0,1.0,1.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,73.0,,0.9127195222640476,2.9737760582988657,False,1,0,25.0,275.0,343.79
j9yi8qx8,44L,12,220.31,3.0,-99,-99,-1,26.0,246.31,12.32,0.8,259.43,2.0,25.0,29.0,33.0,36.0,12.0,14.0,17.0,22.0,1.0,0.0,3.0,10.0,0.0,0.0,0.0,1.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,84.0,,1.21323847682454,3.5996717431254166,False,1,1,25.0,75.0,295.31
j9yi8qx8,10Q,12,326.85,0.0,-99,-99,0,0.0,326.85,16.34,0.0,343.19,0.0,24.0,22.0,21.0,19.0,12.0,14.0,17.0,22.0,2.0,7.0,15.0,27.0,0.0,0.0,0.0,1.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,84.0,,1.21323847682454,3.5996717431254166,False,0,0,25.0,0.0,326.85
j9yi8qx8,60X,12,24.46,14.0,-99,-99,0,0.0,24.46,1.22,5.6,31.28,14.0,26.0,28.0,33.0,38.0,12.0,14.0,17.0,22.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,84.0,,0.992546814717438,3.308397113725946,False,1,5,25.0,350.0,374.46
j9yi8qx8,657322bd0c81d1e8853d38e8,12,264.45,2.0,-99,-99,0,0.0,264.45,13.22,0.8,278.47,2.0,26.0,29.0,32.0,36.0,12.0,14.0,17.0,22.0,0.0,0.0,4.0,10.0,0.0,1.0,0.0,1.0,20.25,0.25,10.0,8.75,37.0,61.0,48.0,60.0,,0.6595051310116092,2.4550948580985663,False,1,1,25.0,50.0,314.45
