time,x,x_zscore,x_tonic,x_phasic,y,y_zscore,y_tonic,y_phasic,z,z_zscore,z_tonic,z_phasic,page,rnd
1721066955.0156655,1610.0,-0.5421425646820022,-0.4285924900527067,-0.11583569303011276,400.0,0.004709762709171882,-0.12894763287506514,0.13388050505023014,1235.0,0.11532565162575284,0.6004338123307118,-0.4819842644541279,PreMarketWait,1
1721066955.0312884,1615.0,-0.08519640835693137,-0.4284258084483932,0.3409606328912865,407.0,0.7080343272788396,-0.128554894437457,0.8368059399971383,1240.0,0.5946666154516865,0.6002953027785635,-0.0025178832115911043,PreMarketWait,1
1721066955.0469112,1613.0,-0.2679748708869597,-0.42825896153076876,0.15803249728295615,388.0,-1.20098949083883,-0.1281633593543238,-1.0726158639390113,1226.0,-0.7474880832609279,0.6001636316572079,-1.344554384745666,PreMarketWait,1
1721066955.062534,1602.0,-1.2732564148021153,-0.4280919503729919,-0.8473985610069545,395.0,-0.49766492626916226,-0.12777303561535033,-0.3696881331314088,1243.0,0.8822711937472468,0.6000387978583683,0.28531586928717817,PreMarketWait,1
1721066955.078157,1631.0,1.377031291883295,-0.4279247760236109,1.802739791331454,404.0,0.4066095138918392,-0.1273839310283622,0.5341906334015414,1234.0,0.01945745886056609,0.5999207996561585,-0.5773941079961269,PreMarketWait,1
1721066955.0937798,1614.0,-0.17658563962194554,-0.42775743950763545,0.2489736667780571,405.0,0.507084451687506,-0.1269960532188438,0.6342710656057787,1239.0,0.4987984226864998,0.5998096347077033,-0.0979566046074799,PreMarketWait,1
1721066955.1094027,1615.0,-0.08519640835693137,-0.427589941827615,0.3402138675126228,390.0,-1.0000396152474964,-0.1266094096294688,-0.8732463311568698,1243.0,0.8822711937472468,0.5997053000538128,0.28560549000360724,PreMarketWait,1
1721066955.1250255,1607.0,-0.8163102584770445,-0.4274222839647236,-0.3910488494527262,392.0,-0.7990897396561627,-0.12622400751964327,-0.6726886020781199,1244.0,0.9781393865124336,0.5996077921197104,0.38155579298226555,PreMarketWait,1
1721066955.1406484,1621.0,0.4631389792331535,-0.427254466879853,0.8882516862144922,404.0,0.4066095138918392,-0.1258398539650617,0.5326196956473231,1231.0,-0.26814711943499414,0.5995171067158132,-0.864655812766342,PreMarketWait,1
1721066955.1562712,1624.0,0.737306673028196,-0.42708649151471134,1.162270843836288,409.0,0.9089842028701733,-0.12545695585727581,1.0346046266913569,1237.0,0.30706203715612634,0.5994332390385658,-0.2893789620226743,PreMarketWait,1
